UF,Municipio,UF_COD,ibgeID,Pop_estimada,Leitos,Inicio,lock_1,tau lock1,lock_2,tau lock2,lock_3,tau lock3,lock_4,tau lock4,lock_5,tau lock5,lock_6,tau lock6
SP,Ibira,35,3519402,12393,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Ibirarema,35,3519501,7753,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Ibitinga,35,3519600,60033,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Ibiuna,35,3519709,78878,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Icem,35,3519808,8243,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Iepe,35,3519907,8159,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Igaracu do Tiete,35,3520004,24674,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Igarapava,35,3520103,30432,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Igarata,35,3520202,9534,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Iguape,35,3520301,30857,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Ilhabela,35,3520400,34970,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Ilha Comprida,35,3520426,11166,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Ilha Solteira,35,3520442,26686,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Indaiatuba,35,3520509,251627,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Indiana,35,3520608,4885,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Indiapora,35,3520707,3897,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Inubia Paulista,35,3520806,3991,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Ipaussu,35,3520905,14971,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Ipero,35,3521002,37133,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Ipeuna,35,3521101,7546,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Ipigua,35,3521150,5392,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Iporanga,35,3521200,4218,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Ipua,35,3521309,16409,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Iracemapolis,35,3521408,24235,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Irapua,35,3521507,7993,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Irapuru,35,3521606,8294,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itabera,35,3521705,17556,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itai,35,3521804,27125,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itajobi,35,3521903,15262,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itaju,35,3522000,3835,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itanhaem,35,3522109,101816,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itaoca,35,3522158,3328,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itapecerica da Serra,35,3522208,175693,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itapetininga,35,3522307,163901,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itapeva,35,3522406,94354,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itapevi,35,3522505,237700,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itapira,35,3522604,74773,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itapirapua Paulista,35,3522653,4241,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itapolis,35,3522703,43120,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itaporanga,35,3522802,15149,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itapui,35,3522901,13992,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itapura,35,3523008,4906,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itaquaquecetuba,35,3523107,370821,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itarare,35,3523206,50503,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itariri,35,3523305,17436,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itatiba,35,3523404,120858,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itatinga,35,3523503,20697,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itirapina,35,3523602,18157,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itirapua,35,3523701,6499,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itobi,35,3523800,7841,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itu,35,3523909,173939,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Itupeva,35,3524006,61252,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Ituverava,35,3524105,41824,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Jaborandi,35,3524204,6929,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Jaboticabal,35,3524303,77263,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Jacarei,35,3524402,233662,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Jaci,35,3524501,7067,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Jacupiranga,35,3524600,17866,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Jaguariuna,35,3524709,57488,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Jales,35,3524808,49107,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Jambeiro,35,3524907,6602,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Jandira,35,3525003,124937,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Jardinopolis,35,3525102,44380,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Jarinu,35,3525201,30044,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Jau,35,3525300,150252,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Jeriquara,35,3525409,3159,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Joanopolis,35,3525508,13220,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Joao Ramalho,35,3525607,4523,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Jose Bonifacio,35,3525706,37015,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Julio Mesquita,35,3525805,4776,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Jumirim,35,3525854,3367,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Jundiai,35,3525904,418962,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Junqueiropolis,35,3526001,20679,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Juquia,35,3526100,18812,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Juquitiba,35,3526209,31444,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Lagoinha,35,3526308,4896,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Laranjal Paulista,35,3526407,28516,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Lavinia,35,3526506,11980,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Lavrinhas,35,3526605,7260,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Leme,35,3526704,103391,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Lencois Paulista,35,3526803,68432,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Limeira,35,3526902,306114,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Lindoia,35,3527009,7980,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Lins,35,3527108,78013,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Lorena,35,3527207,88706,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Lourdes,35,3527256,2289,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Louveira,35,3527306,48885,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Lucelia,35,3527405,21747,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Lucianopolis,35,3527504,2394,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Luis Antonio,35,3527603,14947,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Luiziania,35,3527702,5790,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Lupercio,35,3527801,4584,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Lutecia,35,3527900,2649,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Macatuba,35,3528007,17163,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Macaubal,35,3528106,8120,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Macedonia,35,3528205,3698,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Magda,35,3528304,3119,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Mairinque,35,3528403,47150,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Mairipora,35,3528502,100179,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Manduri,35,3528601,9846,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Maraba Paulista,35,3528700,5853,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Maracai,35,3528809,14002,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Marapoama,35,3528858,3031,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Mariapolis,35,3528908,4084,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Marilia,35,3529005,238882,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Marinopolis,35,3529104,2112,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Martinopolis,35,3529203,26461,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Matao,35,3529302,83170,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Maua,35,3529401,472912,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Mendonca,35,3529500,5490,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Meridiano,35,3529609,3836,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Mesopolis,35,3529658,1908,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Miguelopolis,35,3529708,22226,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Mineiros do Tiete,35,3529807,12908,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Miracatu,35,3529906,19779,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Mira Estrela,35,3530003,3086,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Mirandopolis,35,3530102,29564,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Mirante do Paranapanema,35,3530201,18259,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Mirassol,35,3530300,59824,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Mirassolandia,35,3530409,4871,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Mococa,35,3530508,68885,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Mogi das Cruzes,35,3530607,445842,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Mogi Guacu,35,3530706,151888,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Mogi Mirim,35,3530805,93189,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Mombuca,35,3530904,3493,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Moncoes,35,3531001,2259,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Mongagua,35,3531100,56702,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Monte Alegre do Sul,35,3531209,8038,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Monte Alto,35,3531308,50498,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Monte Aprazivel,35,3531407,25087,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Monte Azul Paulista,35,3531506,19008,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Monte Castelo,35,3531605,4166,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Monteiro Lobato,35,3531704,4653,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Monte Mor,35,3531803,59772,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Morro Agudo,35,3531902,32968,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Morungaba,35,3532009,13622,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Motuca,35,3532058,4758,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Murutinga do Sul,35,3532108,4486,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Nantes,35,3532157,3141,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Narandiba,35,3532207,4857,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Natividade da Serra,35,3532306,6661,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Nazare Paulista,35,3532405,18524,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Neves Paulista,35,3532504,8930,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Nhandeara,35,3532603,11478,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Nipoa,35,3532702,5213,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Nova Alianca,35,3532801,6973,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Nova Campina,35,3532827,9755,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Nova Canaa Paulista,35,3532843,1881,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Nova Castilho,35,3532868,1267,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Nova Europa,35,3532900,11186,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Nova Granada,35,3533007,21500,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Nova Guataporanga,35,3533106,2316,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Nova Independencia,35,3533205,3969,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Novais,35,3533254,5830,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Nova Luzitania,35,3533304,4101,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Nova Odessa,35,3533403,60174,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Novo Horizonte,35,3533502,41052,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Nuporanga,35,3533601,7432,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Ocaucu,35,3533700,4289,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Oleo,35,3533809,2496,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Olimpia,35,3533908,54772,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Onda Verde,35,3534005,4381,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Oriente,35,3534104,6515,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Orindiuva,35,3534203,7066,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Orlandia,35,3534302,44028,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Osasco,35,3534401,698418,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Oscar Bressane,35,3534500,2603,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Osvaldo Cruz,35,3534609,32879,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Ourinhos,35,3534708,113542,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Ouroeste,35,3534757,10361,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Ouro Verde,35,3534807,8562,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Pacaembu,35,3534906,14197,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Palestina,35,3535002,12957,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Palmares Paulista,35,3535101,13275,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Palmeira d Oeste,35,3535200,9283,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Palmital,35,3535309,22221,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Panorama,35,3535408,15777,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Paraguacu Paulista,35,3535507,45703,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Paraibuna,35,3535606,18222,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Paraiso,35,3535705,6454,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Paranapanema,35,3535804,20197,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Paranapua,35,3535903,4078,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Parapua,35,3536000,10964,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Pardinho,35,3536109,6435,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Pariquera-Acu,35,3536208,19648,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Parisi,35,3536257,2161,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Patrocinio Paulista,35,3536307,14670,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Pauliceia,35,3536406,7366,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Paulinia,35,3536505,109424,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Paulistania,35,3536570,1833,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Paulo de Faria,35,3536604,8945,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Pederneiras,35,3536703,46687,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Pedra Bela,35,3536802,6093,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Pedranopolis,35,3536901,2494,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Pedregulho,35,3537008,16744,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Pedreira,35,3537107,47919,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Pedrinhas Paulista,35,3537156,3093,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Pedro de Toledo,35,3537206,11331,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Penapolis,35,3537305,63407,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Pereira Barreto,35,3537404,25669,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Pereiras,35,3537503,8668,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Peruibe,35,3537602,68284,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Piacatu,35,3537701,5980,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
SP,Piedade,35,3537800,55348,6076,25/02/2020,23/03/2020,0.15,22/03/2020,0.33,22/03/2020,0.53,,,,,,
